day,humidity,wind_speed,wind_direction,cloudcover,pressure,sunshine,maxtemp,mintemp,rainfall
201,71.36253169234303,22.74789587787068,351.6481182638374,5.533711897497718,1034.9959330503204,3.6538850922483648,37.58200135105626,12.380354648223456,yes
202,26.731197199603905,0.7376074937640453,39.85941359747364,5.0313247255154,969.6245716706165,11.79536255465641,30.06315888725355,7.71033747121508,no
203,32.930297127569105,0.6637065458699176,152.11743419230007,1.9386306793689267,962.5549789898477,7.713328961759135,43.00100131364759,15.367992532661303,no
204,91.88433508216634,9.708306574486237,15.128883061705904,8.588167711681546,1046.3479947474327,8.612113893521995,36.25637677734154,7.252184586984414,no
205,68.5143247727672,14.659295712139972,266.36548347609494,6.769407829968373,960.8044559376407,11.71941164778011,22.26047444479152,23.679748370252344,no
206,20.73576412933037,23.112222534233798,330.50755879169424,8.379083748518037,997.849107010719,4.526421389491665,43.69641418134152,8.67159254710292,yes
207,28.11772342928257,20.498861298195155,100.8134386381762,8.587642793494721,1008.5563728793302,9.622082021433672,26.463931591006148,10.055317199023282,yes
208,73.08014152864446,13.37708119130245,309.0030036476835,7.483558536657398,1004.1374420907438,5.214371559653944,28.430312260157145,13.132730537699409,yes
209,20.404926707697495,8.208799988449977,105.19856296628319,4.392106012497173,958.6032157032943,10.434404061779757,30.05651034208855,12.663289371182515,no
210,32.86464411339989,29.913735004731336,327.87725819180946,6.105467550154246,955.7026914003619,2.167890495735638,21.28060741010783,20.89325784795778,yes
211,63.89870314932689,12.785439067079189,271.4262852948422,1.6036540611974315,960.5483427461036,11.372234124771355,32.41288555576512,14.126336411019247,yes
212,75.35161581541546,13.541610729890264,289.7664396629179,6.736454174749077,1008.5587683872612,2.625260500930556,23.082962276882306,8.415365200066738,no
213,72.15690076020805,4.9087146357500755,6.48236001616362,1.7925325573928075,1004.4344887634321,3.9146460837711783,30.024258167208792,10.344197909721482,yes
214,37.941544756844785,23.84428646249788,346.6117285466493,6.939495905101568,973.3740792036745,9.074306809281365,28.76774469980211,15.18226770375044,no
215,76.97433770780287,20.81046677344466,261.60155714531635,2.2959816075396864,1013.7774141845591,4.725061698784881,39.321002085662585,7.949078348522698,no
216,38.97992699974401,6.623088383662812,109.71039433900799,1.1755130015021997,1032.006750205565,7.298536521197359,40.07926279081828,17.233113512920283,no
217,46.03197585274142,2.471431368475281,298.5820793491849,1.6528449014295743,954.1578959846594,5.334882012833142,23.8353220597272,16.314946131022918,no
218,79.71931240944193,20.414979062241393,101.34763142937479,0.01992135219070268,999.8129943548042,8.908439245077382,29.163779684480655,19.294046327645155,no
219,71.97063192377718,19.63533642843406,314.19138224380606,7.187396178535303,1018.9310412102691,2.73997502842333,29.333829025795794,23.754092307587353,yes
220,87.93787283953424,8.19778580994628,40.52894054829733,7.324010490583791,975.2311927069687,0.7014958468425241,23.785261098402128,23.245091222023113,no
221,72.60903138402747,28.52590686751231,253.32695188588647,5.149333499132594,980.7770905293149,3.599152769676795,39.961337626279764,23.921512361376628,no
222,65.46468826683773,4.5317367534270065,194.65145159216772,1.613628010553837,1011.3637902989384,5.691703978421163,37.68070820838558,9.894311940474019,yes
223,27.493981426247398,12.970044031278057,34.75240927035869,0.8355433751068975,1039.7935293443736,2.016240626312143,24.75954465742587,7.631306132787092,yes
224,49.41726424475468,28.308477605027967,87.08177817318203,0.1912896643728701,1030.99244203029,4.257567475876664,29.168047714844974,11.04553400992897,no
225,41.216189414538036,12.591819507783669,4.465453059833324,1.657481769652207,1008.3130219099584,4.799796219522822,22.645125621412856,22.90170345532629,no
226,39.51917147032668,19.155778429922567,168.7564675672221,8.908555349831467,1023.0221717757249,0.6887021242592826,35.705164927326095,24.441069492469765,no
227,97.84084438019565,11.927831938883829,108.45549387360013,2.4153684170168175,986.4822470207798,6.9996869782104545,23.034298113715494,22.18649902140952,no
228,51.44781797334083,8.2264560704601,215.40869434719318,3.542713272172157,1014.0965528098758,10.61212113565545,44.648354215622945,7.2003544225508715,yes
229,91.36372441416907,29.51932943879485,107.00561077510218,1.0534548448133318,996.6181591127557,1.820914955436629,39.51705186719656,23.948559961195862,no
230,70.49109007978103,12.28002018945129,107.97088014251449,2.223613047481703,968.9936136457561,7.173696160818168,29.755963739599878,13.46716054701572,no
231,83.58490428333187,26.822976110374032,267.5495515433772,5.192245707802051,1020.1738273877257,7.976870458930155,34.46409830698386,5.186205815247074,yes
232,60.21096744841537,6.898638176732586,17.331420952207242,6.077526830956526,1005.6464637348822,5.03201616503146,42.78354540541022,13.847874814963872,no
233,66.15231077010873,6.3931411207524995,325.04219826911543,2.4535231416621106,985.8621581953591,8.41317104837124,33.85248200989565,5.921383393509352,no
234,59.401415505509114,0.9340224865353408,306.8149947808253,0.5773215922511721,1041.1339190078631,4.928778521892145,24.36246215994888,15.87755842322235,no
235,35.61943902384356,19.55000476127655,240.40968596150634,3.9103286912739863,952.0934117826733,6.055647455729218,29.46758388952898,11.771080548741025,yes
236,77.79616922092043,11.055790311712833,213.55976523865834,2.342033709263341,981.5773151249496,0.08823653465312375,41.07862162574364,14.468698671880976,no
237,42.46178899526846,25.930747495189113,321.2288993302748,2.195539232298019,955.6881397777646,8.300641369616265,36.10532539974045,17.26340721486234,no
238,21.945277314516307,14.196297200746715,66.7188646303372,9.598628027134552,1026.6527316221627,7.936112147336694,36.26810960834501,22.376021916356407,no
239,71.63778367257342,29.045802837441652,28.4288983886983,6.16300485925724,1020.2107454113793,0.46081052791613475,41.670537142212225,18.238031529438572,no
240,34.16885435256391,5.565765471093634,86.22366116743372,5.5687844317209585,983.1352218736317,4.4190012887415975,42.34932643656262,13.680977369563614,yes
241,95.23668674823314,26.058695038668322,286.0481803320685,4.157751035233219,1017.5662902207073,11.748382089500009,42.994814294485906,21.388557073407302,no
242,96.31428616020699,23.297905583752254,12.481296021533996,4.289443334301443,989.5937226195949,5.048838750823402,22.371229831328904,23.111642751462643,no
243,93.18915121763588,23.12765533932156,209.81046063005627,5.4090500383808084,1025.6253791422434,6.023344861582101,33.60315004907752,7.395199328643944,yes
244,49.61269602043555,25.343496843506628,358.3575058288716,6.964298070361073,995.4183662736706,10.919161897916624,38.51273803045797,15.638659551055829,no
245,21.236529322309394,22.830719728289967,308.0505937815142,7.021460961818295,991.2279727831666,8.607142510389076,38.92317112817534,10.690239194848882,no
246,94.26548500701803,18.786609648942463,187.7204480556922,1.7169390770544957,1043.4729915488301,6.984841573490683,35.167905049250095,5.9412239575389485,no
247,54.254731865385146,3.937346330471627,22.910727343191244,5.0011275207662695,975.08790998907,9.57365617609287,24.169683379591852,18.370933902279706,yes
248,97.33238552349357,0.9757853847375575,299.29446517885555,4.119580950341019,962.0447339996565,10.372395197471679,39.9355138485416,22.255415549184512,no
249,97.08959816714022,27.625435434470607,215.6322629437958,8.705269662693842,1008.4543113259458,5.482656860847202,38.002783337873645,8.25805308954788,no
250,88.24075643738881,18.49950943562214,41.37587894144406,6.314189212183764,1046.932181228418,5.701300379182024,22.153394288725906,21.24827315247801,no
251,43.55591136556686,23.89611872928529,33.78862253640823,5.325040664159818,987.7839213727186,4.6326112278220295,31.59524561685941,22.067914670738833,no
252,50.807818288154024,14.445670545376503,327.46565499717326,1.1539464217891737,956.2036763628781,11.600473680221526,24.34943498804509,23.28680885332967,no
253,88.09093372134855,3.519245668871834,240.91209465770822,6.056378893234115,983.9305267309568,8.365995051484205,28.436926142824298,10.305701781721048,yes
254,45.35376041250221,3.7555737660765134,298.543247754032,1.1720390568023342,1000.5931654319559,0.9986767944968675,20.452027305142135,23.079061303797786,no
255,33.5594197348874,20.56695861686914,316.4324041016162,3.3720657556575206,966.1923006632213,10.355515479756221,30.008246710268956,11.413255094728644,no
256,64.54410099666802,12.90917684698388,205.83804673739598,1.4284196481433187,1015.8102218056492,5.766719290035217,33.74692302890526,16.046760269110056,no
257,94.89238193286248,6.015741801010101,186.28068663181486,6.920736470243689,1049.77493890102,0.8250468770698496,35.489564820677174,6.010149416645643,yes
258,75.68238373399784,14.747836402243106,154.95386771555647,2.062521138361526,995.1739475981444,6.596607061959732,36.587258628217754,5.8776217673748725,no
259,65.6048936071492,1.9262681122540226,114.10077160480294,3.91859373188026,985.4728556730213,5.0059713477084244,40.9072828275615,19.407464254644058,no
260,27.77411950166148,17.459142057431965,156.45454590913624,8.956747776187786,990.0704166834466,10.532992858351498,25.38657268189325,13.88959955955582,no
261,69.20057813593358,8.06980213305293,278.5966760628563,2.043163833989703,961.5146178395202,2.4479352433126484,23.0120455609617,10.125847507384352,yes
262,99.20430800834106,23.926773019115643,216.69243516544736,5.078050639587791,1038.3273601426224,9.917575313906195,41.28842929744814,8.808269920498205,yes
263,31.20672121892192,9.310858767707213,321.30838438374457,4.19271661166022,991.4825655521352,6.692264294225433,23.91532037231625,18.399069817184362,no
264,61.46637218909894,13.656604472454037,159.61680517650757,0.18124041045729733,988.7274411424842,0.6553236385616286,44.36900203340488,5.008030880506798,yes
265,90.18984575423643,0.34861619724301907,218.55224833875144,7.927581135728127,1015.9690272930475,11.662143615905816,41.06345573496593,21.117823383937086,no
266,79.26148942033635,2.173406633836766,227.27071911311594,0.6904590631459973,994.2033420931124,6.151382929238399,32.52191514723998,6.584992122598576,yes
267,75.76125927962144,11.774806692200544,213.0109784302772,4.7425502097695365,1014.8233468807846,3.49052225077899,44.535535623050635,8.829792298162388,no
268,76.19872671896874,14.398165041513705,252.94815831078589,5.606782949389499,956.1446290130788,5.632882103871097,22.434418227700107,12.724727905981792,no
269,48.75929209758041,18.000616443579112,85.47604861493026,6.284264566145871,1031.3723343722227,10.294293402209867,27.57664402937754,14.697174794322072,no
270,43.487347541159465,8.749877361279097,184.45095991648463,6.886316293078756,1044.0503952879403,3.658837492620762,35.95561037601529,12.099902316278836,no
271,84.74889243828109,20.849456583796275,37.520929011005165,2.532723835227151,1014.8765386159386,2.312116757840404,28.750171711829466,11.414243299685879,no
272,84.80907157433447,25.803671915676137,138.4240779521325,0.09978776658449373,1045.456592885881,1.5488549631705775,43.20931379951979,24.278320241463767,yes
273,89.3657854864083,23.395529666800496,175.5601447036552,7.2344366235491195,965.1432314369963,3.574312780682535,21.640652204445438,17.831593624867885,yes
274,93.05924420451771,1.1885647604507144,234.80073343637008,5.356565993475786,997.7416189480354,9.360577044480522,33.73529580152412,5.468659107347764,no
275,60.90739190887503,14.415208417734869,342.1911789310333,8.361177032072488,1010.1806733945448,5.65951638234314,34.77165668487786,13.603518168886264,no
276,60.12130357497597,3.147905352545246,216.2343839574081,8.213883629006943,1008.1736647421187,2.7297792443224798,36.3182030944306,22.500173994879404,no
277,83.86361431734201,7.261350475875824,267.69380982356154,8.433261677878832,990.1461779089043,1.9942199953169903,26.39165558329536,11.02912372821336,no
278,71.99711446222122,29.599877798014393,182.255781418273,4.850946599795401,983.8084409366261,3.992753718124549,29.11416068799661,6.891126895487765,no
279,76.15735018061628,4.274866287045397,228.27745129547927,3.3362839583686563,962.6824022550419,11.279092474628506,41.09201324162444,20.167695431798357,no
280,83.66341355488808,14.966644603540683,25.535597808158435,7.9155820259137,989.1742450562278,4.1163205510802925,24.873569224253995,17.120276638721627,yes
281,91.2004273454053,18.544672029543573,91.58096910306492,4.51294113029255,966.2660815105485,11.857488911455624,40.67169617933405,16.406250156530078,no
282,47.03961254812286,21.073949116323117,130.26711355384992,1.834421964034345,1023.4365676492218,5.822765469184274,34.066385572568564,6.071531192148159,no
283,50.04663621119552,16.789460504607423,170.0976078023449,8.549740195614744,970.883093549459,2.1499670194818106,39.05468777985205,7.809980195910347,no
284,27.51855518726952,0.2931254225755098,16.433548380858145,8.825598767723474,955.8565305284534,10.693681101522113,37.84018415658679,17.450987924262275,no
285,66.26241127969392,9.793839247319756,50.40867511919436,4.663097561401701,1005.2366137817235,5.524264477617923,25.187787384621977,9.156476829176716,no
286,22.875381903739367,15.531349301541344,99.65315080487008,0.7569972730978747,1009.5229732719401,8.516056122054293,34.22031841084682,15.081401594968487,no
287,57.24784145059681,2.6359949743450004,349.7517687243782,3.8782608991693124,1037.1913061280507,11.804538998509821,41.69307882012731,15.89763372058787,no
288,63.411570776606126,10.518807936275422,119.28492255709827,8.035376594626033,1007.6981612417682,0.602104203839688,30.802905920048232,10.670143805418789,yes
289,42.92330017026275,0.9960932637409969,173.5347809203497,9.017740285462287,984.5480853723445,1.1603347174508056,44.16476925558292,23.968503110829857,yes
290,67.26666084552086,2.3573549146506223,70.59517658582146,2.0347274249759586,1030.301188152632,8.645480897553075,31.305377502542953,21.8492821367115,no
291,22.440019995123954,11.907698286047882,219.88082558727658,0.6697361202527152,1004.0278893187422,3.381900039545664,23.569640916697118,19.44747015265597,no
292,22.987855099937153,3.9814726212918106,101.04595758575076,8.773504531328387,957.9280284631192,2.2116167634011887,29.73586700194183,6.559877328188182,no
293,85.80804485277267,17.026225447846745,74.51732823783364,3.894049389788753,1006.5850560313247,0.47234255783675394,43.792560159763426,7.122600386180389,yes
294,48.81525131290103,20.683949074117972,185.96614624055246,5.417609642675632,1040.8018545421662,0.26216054383442167,27.993021233496357,14.855626917299114,yes
295,30.16484101215078,24.017600973272486,1.9820876977514956,9.680658120507589,989.631262549822,9.29382723743749,41.70245399667657,8.214266983819714,no
296,61.77946080438435,6.004507327344303,2.759051753721118,0.6656472791422285,979.63258018998,1.6132011284346,42.03126704204725,24.56530927058948,no
297,81.59948424788887,5.024477467772092,78.8647712766688,6.483180074520956,964.346945701802,5.612647391653811,28.754663108299027,8.170404680548188,no
298,37.26568219974745,3.137035210032008,13.219690500295611,0.7410542257486707,965.1445521935358,7.270761782153796,22.081441451265803,14.74935670927948,no
299,69.83123806552001,19.0929074863091,38.889271487048894,3.7546892846650035,993.2771484341819,5.140221606826155,38.11394772897046,12.28242113683011,yes
300,26.82779719950144,21.194271794607033,121.98983376195058,8.038145451934467,1009.567982416153,0.32527982803479727,27.787807475349652,17.78772842908196,no
301,24.134537693488618,0.9475843447692611,288.9308446487326,4.334722327556344,958.0615405169601,9.402018031054906,39.57309035643931,7.580728177788498,no
302,62.50837052545184,28.086367387310695,205.9375116129483,9.971823539029504,1043.9568589025166,0.12615869449984185,31.06637120651083,13.606328560847817,yes
303,63.25080972880852,1.5591385095441723,184.56038134430992,5.590592849466022,1025.5133617445197,9.142678732529808,32.131668558565536,10.494100656142873,no
304,70.99439211985653,16.238890059032116,105.6559763549238,3.2116215263595347,1008.6623918283663,10.719653925457472,39.44773516871342,22.75503049343376,yes
305,78.08730669781292,21.27181558352749,335.4313389958139,2.2011132590475313,1032.843867093899,5.194079052686067,29.559083276540697,5.811714242693902,yes
306,98.06816635700277,26.129073712382567,142.925414845389,3.5052053428616183,958.0186756812113,6.426509677173579,31.07818363307286,23.274549880129186,yes
307,61.30402786409562,21.422607963972833,31.353396046477737,3.725332737595508,997.6838877733124,5.723800711411846,29.404761719240554,21.65988277106001,yes
308,45.836517835299674,24.051842492093755,222.14394580240847,0.6871367772396098,1013.0093126861664,4.670503423481266,29.183512881932,10.951414328816309,no
309,83.61489558149628,10.183505776284182,40.98182165157651,3.6957419942677316,1032.8652906118289,10.649094424444323,33.148664422536484,20.785813093542096,no
310,41.66658010096594,24.444753412395368,124.28033140860916,4.642385197392249,1028.3469560049268,10.727202128039886,40.21998611252877,5.624271206774951,no
311,55.11771365645089,2.403445391540254,182.6682979384112,7.227377522388046,977.70692497134,4.029796375698414,29.044207798064146,24.33731100586787,no
312,26.276510507381275,26.84449968181583,314.7201088866633,6.56729484721608,1044.0880169559205,7.380837048176376,33.106368013443415,15.531898851795788,yes
313,22.028059473236603,16.42777128461209,177.67676892244273,7.087656552291542,962.434584143087,11.12289074575037,36.76818313606502,11.065620521308905,yes
314,97.01187317423401,24.51893309887481,252.81315577139912,0.08363681876857099,1037.5133618621153,11.544701987296218,26.735986157591377,12.25166425189354,no
315,86.87840964097647,13.569548535549004,357.41406203966534,2.1766739958053605,1047.0940249604619,6.107508485064571,26.938070122559814,6.328107069209947,no
316,75.67793648749584,19.30733085589575,47.336083163273386,6.616842883998565,967.7153523222626,5.433897663411921,43.33532817558637,24.786990280840783,yes
317,52.71623555314159,15.792079828083397,98.90334918702703,4.839893681797472,1022.2066064203785,3.3443317911423094,38.08836433327721,5.785838903013849,no
318,33.86354560566766,21.947685652659956,142.0473872151527,0.05313475668345946,954.0285518777998,11.50646247828492,34.42966690558272,18.09814246295718,no
319,32.514963413686885,2.448899460917687,151.8581442739793,8.044946424318223,990.5422825139156,1.7137716536744083,36.1930013605153,13.854718554129166,no
320,40.019431853167625,1.810562519716914,147.96758709559649,7.728095732903374,1001.6283299197675,6.9579549125727,20.73248607758546,23.978324363774302,no
321,63.938133176489636,7.413097020304393,326.73996092035975,5.484191629935626,1008.0645225909634,3.3906032102236665,35.452574139042426,9.919994806135904,yes
322,77.16767381600499,4.78634040339565,257.0517520080683,0.6646332577627212,1043.593724824856,3.3480994841735594,32.73772183060505,15.641736478760226,no
323,72.8157901374185,26.15350699776605,218.84587707265334,7.665150495325847,1017.2250687294195,4.859623048514262,33.64374199448589,14.64712417165506,yes
324,42.39471175567543,6.57641962074133,111.37417843060155,5.8371358773136395,998.1277951219237,11.985515229787854,28.98559567077043,19.05732888100203,no
325,96.38922245305552,29.275957674573938,296.5645383196661,7.8195997715795915,1030.967503626589,0.6595956820778648,22.036847442823547,6.36020463904841,yes
326,79.03175333566148,10.106873753133206,343.82178413459604,7.517469923958404,1045.0532820954409,6.942501818442377,24.833480840301306,8.875782600467097,no
327,64.34832420091206,5.463537470660978,295.63138171808157,8.03002071957837,952.206614868229,0.9908658964233261,43.76861783031679,9.291296401856997,yes
328,68.93765969874818,23.690955214274375,0.5634378689302455,5.1800806640462485,1048.2521272256038,1.8542499598862276,30.21748905677335,19.763015096833794,no
329,53.568004994223195,19.761233265026284,229.10449326602654,1.40324518193515,958.6132139063681,5.274755301274784,31.667078895771603,8.782773926534801,no
330,39.81847916009259,14.945871493594169,18.40873731915626,6.711574733796887,1031.4386779268762,6.125521576157295,21.317744746335975,16.469835277819534,no
331,48.47781429210093,16.660906528128937,92.73859932013987,6.204737850519706,978.0334752551413,3.105508900374288,20.939155738599514,9.304876410019073,no
332,80.62768883714952,21.576053348167914,21.428892125197805,7.422531871990872,963.2179657753871,3.797485570492994,37.92953617616894,22.232499001679567,no
333,21.15147909038047,6.853642239938962,217.3663630617796,1.698810060507353,993.9855639713835,1.0436042430711967,33.452366603027784,23.84370908979277,no
334,29.2858112405533,29.89001748170226,247.17236885733845,1.9497519990028922,1014.3956579447613,3.6386374061310063,32.71764960540666,15.369859498844809,no
335,23.68021136174022,29.243794864403494,41.21554970372584,8.904095172193285,988.0951845023475,11.59870127256653,26.078113260566717,12.046177684183565,no
336,23.25830418551761,19.509770590408106,138.18199789619263,7.499777984520708,955.4565408282699,11.33648858006978,38.61876829074805,9.681155500349982,no
337,88.43684672088058,5.986273527874354,164.24514322399511,9.08228488700323,1009.9461139658716,4.0185394816438205,24.205914477712298,5.995620030460875,no
338,76.29262875040189,20.40684727293874,132.85908783392998,7.587153211639207,1040.2403276110674,6.8502472353451385,24.7483685915255,10.370001523949908,no
339,57.93390632698602,2.1659522693752753,43.5690001746695,5.971553059903019,988.3215365947252,10.915144693331332,31.517804283706887,18.084715598906357,no
340,27.82673285208012,0.9195750661741819,150.82120446749116,6.5413273702787365,971.6332777630827,0.0742058716907601,27.156996552798525,15.672338626184217,no
341,59.32927000934659,7.73048665533641,270.4240972110305,8.891279239400099,994.2577345932815,9.728202844051102,26.186574530828658,23.880825565618547,no
342,57.87774166244525,13.878688702179488,25.562759231971967,5.7880675451194055,954.836271104878,11.380434633467027,36.13094111383329,12.925545249834013,no
343,33.856149592801216,26.048175162251415,28.864805069485243,6.323913243283874,1032.0487584480275,1.0959088120026848,36.27429363046362,18.877266846567892,yes
344,54.70813193903784,21.81507209298924,127.71766506095432,1.5647671600360058,1032.6340810950187,1.9373722323950524,40.612926744998234,14.786454949502428,no
345,51.88037875178988,22.28119563599943,339.02125618281303,4.739212201161028,1008.8000463429628,11.528955633256265,30.442714174324397,15.251524318484233,no
346,69.26800784417732,12.76480003344226,240.68615282024905,7.16397111958099,985.3102888938389,6.450481723684156,21.827127275653755,10.35548629208235,no
347,70.8074920694115,10.378049776408888,244.32118440212332,2.709426983163654,1029.9783364445784,0.17035961366068442,26.841659623036442,14.099015536839994,no
348,23.62432078176356,11.13116288953808,130.29119670163138,2.022541805245349,1005.4687024788367,3.09158398516235,44.50013657992042,14.415699940254145,yes
349,49.9690091701177,29.629486912081735,213.71788483507385,3.1382680822441555,1032.5932308550016,5.399324091226315,34.90646438081755,19.13285043497868,no
350,70.0687932571389,1.2032757423744744,3.6472262499876162,2.4150062799283347,1013.1458792583021,8.314906932297212,37.74342712002551,23.81279998372228,no
351,60.250900686407014,26.010944883673456,228.9945767074352,2.1491263703639585,1028.4405473212796,8.797924537641595,20.183945740635362,11.586425549650086,no
352,88.51918729506578,17.3602622571718,328.7833011274452,4.24850842868087,1009.856299321776,11.945058155105473,32.95514330456302,5.844009371625969,yes
353,72.69549052951561,13.158462575687714,220.5264486041349,9.07838513883534,991.4141068215666,3.4501343926051082,20.93821643829508,14.925902510012794,no
354,33.034754166514375,21.757729812454095,314.5314936478842,5.070596467387183,1045.7945859926137,6.4586412224217025,34.2307553022862,15.889226642983372,no
355,25.645499792034386,14.600068242741086,260.63029996779375,1.8792038081532303,1004.1113824878845,6.39988257431526,43.01927124090189,8.368811022638305,yes
356,71.39354225650524,26.202697142449818,43.40102990532849,0.7697166938087407,1010.5089518540539,4.86774311336685,44.21047826251019,20.209292125521333,no
357,22.120904843329747,27.021055920337755,324.88319062290304,6.961561451379252,972.0487639414749,2.0299427261090424,33.513816884723106,24.698582168829834,yes
358,66.86204650187706,12.651627806203663,23.91978396807896,3.827987644363878,1012.5650789427276,11.72947875820611,31.4551201313054,23.915494340169218,no
359,95.2184193139966,8.304833917051548,192.22829011719497,8.218309465853594,1007.1607649482944,10.239806239999034,43.62542735621235,8.942120776473043,yes
360,66.03793423007032,17.770509857800867,51.169364565644756,6.595107686407702,968.4838397947025,5.979996339530846,36.840245799917376,22.507264798015214,yes
361,51.05359409652175,27.370900368500727,4.214379863125464,7.962414505413685,955.9587097353144,7.238945072208358,21.622481988460237,19.089872728233694,no
362,71.46305747538825,6.319865670169998,151.93233364595005,2.7194603941844875,1010.4359319714771,2.7271326427159477,31.64313944168744,14.076931276138232,yes
363,56.660231239321334,18.688997506904485,106.21465475549624,6.9235892246105815,1026.369226935032,6.525444844700963,26.006125461607596,15.812219886494582,yes
364,63.6493431452748,18.946806602775617,174.96017776713708,2.640619846937188,1002.3401370922008,8.33964159745771,31.74510803621704,21.99200349964916,no
365,95.317184702122,21.99339067245843,207.7919592244383,9.390684794502915,972.6772625319645,6.1820043406390655,31.386639300159043,14.602698792767463,no
366,50.88821102406194,3.947030553817794,15.746066031221048,6.363742815333744,1016.6521976693035,11.883422047019295,34.55362007036855,12.464147382102537,no
367,96.89524510591313,21.474748940462657,44.28118624454843,3.245118001753421,958.0105726609602,7.336099874972714,28.91926225873128,14.864949860519715,no
368,92.4280513564851,27.27097561996923,201.11126272215313,2.6951186229227266,994.1833704801954,4.451684551106029,24.1067612363982,16.58259608070098,no
369,35.663290783143715,5.390493266107259,123.54024714215696,1.909265850716435,966.336675839842,9.265824331390057,32.59298586474891,8.781553075566977,no
370,25.548904070013236,7.126299747716329,262.50245551780125,6.946409588937278,968.4459051059883,2.0455501389797046,40.75507210864405,23.018154605339813,yes
371,28.062240110194132,29.141852821249188,234.82499349309828,2.187156129979273,970.2293949158204,4.614189764475198,36.60030570169006,18.483738976592278,yes
372,21.45774605212398,5.429308581284693,304.41757067636644,5.953032659274891,988.6707057043977,4.16350740453103,28.459196648130394,17.665378346749776,no
373,27.555436860474273,25.631552801087373,249.2974176009211,2.646350269253573,955.1150205620397,5.181685141293327,43.38807556897143,6.989924523612762,no
374,74.64054187330855,14.768335693441044,154.77518786045331,6.619689447938686,989.7793440929098,9.381357911144715,42.80518928122956,17.083478763451836,no
375,25.695091876818317,7.416932232095311,242.26798406199566,8.149397285405392,1001.1707447114701,5.8100763859608895,25.23370998460247,7.419213244769846,no
376,45.5180504235009,26.122497038175343,99.13722273195067,7.780252431446532,998.3294284966325,9.528173403191552,20.985439628009075,6.5739535039079815,no
377,87.59002487755636,13.359157650079965,110.27285956015656,7.608513309307817,988.278410040304,6.917866837678391,38.532717708769056,15.546217912847865,yes
378,21.86175485886607,15.444520617890706,284.0346575714856,1.8772240569225207,1033.9146608070753,4.104833215890665,40.69025653372883,13.055710680929899,yes
379,85.15747860711487,10.777001081992971,160.7110259045696,0.8838494698451871,964.5326692420504,9.71974492420167,44.19661414878388,16.776205403124465,no
380,42.548381981872,17.78852554304782,287.4169225866069,6.989488284873856,1000.5696743781374,2.859476046637099,42.24590985220777,6.784443361144772,no
381,29.4531862097325,4.9057161775506835,296.07205452058025,3.683472137943513,956.2041416956554,2.692595757597546,35.01336920516037,13.619661256945168,no
382,75.73897322913206,11.73244609955282,308.72244155806214,4.3234622640334734,957.115567887791,6.054035088658029,33.25130848030952,8.495734300903159,yes
383,70.31542774239071,29.082369670058625,329.9886849028346,0.31149092793391064,1007.3865849677096,3.130190951545067,20.696026281564656,24.74200171848233,no
384,90.19776108216423,7.744002981033827,155.15467938478665,2.595764492750492,1006.601842488782,0.10904441941459586,26.166411171119446,16.22300424870349,no
385,78.80568350431086,19.702099936238767,114.79205459560998,0.3367640387446402,1037.8033512844456,7.779570327585619,31.49036879332316,18.748737218817347,yes
386,84.27847443078788,9.755701926740846,209.591548773881,8.791857726012477,1005.7873675660073,6.133125857668777,35.712597502089196,11.508365613652156,no
387,42.562765805704515,23.20419377059802,133.62207243754594,2.4339668321853045,1045.979102040485,5.346213773917935,33.93129583296027,6.8947782955868835,no
388,34.195163502377824,3.926209821550495,216.38670004808387,5.5733716957300805,954.869484839993,11.603622175419783,38.56589974204226,24.517417255670733,no
389,80.04918013126867,29.09463135235634,254.01091055177687,0.3897932066113041,959.8007684780741,6.854390207554964,26.99417327217602,10.725180707663664,no
390,84.54677914138112,13.613686241509178,247.82580665716927,6.66847391305658,954.4065861570382,10.361178933472614,34.123815191311834,13.476163703471485,yes
391,99.24041136005387,7.081513900393919,134.83903932724368,3.230273457540939,968.527685033354,1.673402834461922,22.203556084769804,17.997278434051502,no
392,53.00941415291412,2.20490241990038,60.06967261155101,8.979191869576658,1004.1270110941678,6.830477557553133,30.341638089580172,5.493945953722226,yes
393,49.761446863422655,5.092737152626222,154.9905618463947,8.881181889340358,1014.5572181427428,10.415755520770835,38.75402082386503,21.205182610345737,no
394,82.11303685935974,15.59321845668053,51.33389186948715,3.252906183617478,954.5585157948669,6.9972690873587755,37.3350213357261,15.731563800572406,no
395,47.264283220241424,10.110095292938588,320.434932666171,9.009608956904678,1044.5970889845598,8.61617013752402,44.766068429304475,10.564343741376444,no
396,94.46058604828518,24.866500976478285,124.51588586562866,9.961576734987789,1034.216537665038,4.4645228137464885,26.9472781496939,6.232159705849385,no
397,88.67302014744095,12.926625709854179,55.605509000396566,8.254156641239481,979.6612482157093,1.1093942044447993,32.45473247934948,8.249968309488828,no
398,54.319522190001464,7.461428177628897,9.161193566070317,8.448713477552289,957.7187530226468,5.494803541524857,28.238260344349918,22.900677177068737,no
399,80.06968542331978,18.5143495981209,232.49605906313434,2.4900873610908993,966.9887073219057,4.73375269006629,31.01507785147937,18.72048447871782,no
400,80.36342992677459,21.203316506563375,229.28483428370757,5.767023988577563,962.6944413754973,10.404722188547368,41.423753246734705,9.998034432737796,no
401,28.24990950687461,5.011257237028496,122.617499969265,0.6725591396736785,962.3283779298947,2.927943628229667,37.10522687971216,6.31201529890059,no
